🇨🇳央视频道,#genre#



重庆频道,#genre#
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
重庆涪陵综合,http://livefuling.chinamcache.com/liveful/fldszb001.m3u8
重庆江津新闻综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
重庆江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
重庆江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
重庆万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆忠县综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
重庆两瓶,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
重庆开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8



北京频道,#genre#
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
新华中文台CNC,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
北京新闻,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s9/index.m3u8?time=#http://ivi.bupt.edu.cn/hls/btv9hd.m3u8#http://39.134.135.84/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
北京财经,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8?time=#http://39.134.135.84/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226560/1.m3u8
北京科教,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s3/index.m3u8?time=
北京生活,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8?time=#http://39.134.135.84/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226561/1.m3u8
北京影视,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=#http://39.134.135.82/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
北京文艺,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=#http://39.134.135.82/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
北京青年,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s8/index.m3u8?time=#http://39.134.135.84/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226562/1.m3u8
北京冬奥纪实,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s6/index.m3u8?time=#
卡酷少儿,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
北京纪实,http://39.134.135.82/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
北京国际,http://39.134.135.124/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226510/1.m3u8
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8
lPTV4K超清,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
IPTV淘娱乐,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
IPTV淘电影,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
IPTV淘剧场,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
IPTV淘BABY,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226554/1.m3u8
IPTV萌宠TV,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
IPTV大健康,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226556/1.m3u8

湖南频道,#genre#
湖南都市 超清,http://124.232.231.246:6610/000000001001/201500000151/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000235/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖湖南经视 超清,http://124.232.231.246:6610/000000001001/201500000068/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000234/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南电影 超清,http://124.232.231.246:6610/000000001001/201500000216/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000237/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南公共 超清,http://124.232.231.246:6610/000000001001/201500000222/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000241/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南国际 超清,http://124.232.231.246:6610/000000001001/201500000153/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000242/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南娱乐 超清,http://124.232.231.246:6610/000000001001/201500000152/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000239/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南电视剧 超清,http://124.232.231.246:6610/000000001001/201500000155/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000236/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南快乐垂钓 超清,http://124.232.231.246:6610/000000001001/201500000048/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000245/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南金鹰卡通 超清,http://124.232.231.246:6610/000000001001/201500000154/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000238/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南金鹰纪实 超清,http://124.232.231.246:6610/000000001001/201500000156/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000240/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南快乐购 超清,http://124.232.231.246:6610/000000001001/201500000223/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201500000243/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
IPTV4K 16M2160,http://124.232.231.246:6610/000000001001/201500000218/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
长沙新闻,rtmp://35848.lssplay.aodianyun.com/guangdianyun_35848/tv_channel_346?auth_key=1936692784-0-0-9042421539d8424068f7e575f090dbca
长沙政法频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙女性频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8?auth_key=1936694007-0-0-6b800657a991a14ee1a7b8ee61c2b440
长沙影视频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙移动电视,rtmp://35848.lssplay.aodianyun.com/guangdianyun_35848/tv_channel_357?auth_key=1936694397-0-0-1533e6e0f3b85847e1f2a57af1cd1e52
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020002&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=280
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020003&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=346
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020004&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=344
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020006&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=484
湖南公共,http://124.232.231.246:6610/000000001001/201600020007/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020007&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8,http://107.148.215.110:13164/v/hunantv.php?id=261
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020008/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020008&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
金鹰卡通,http://124.232.231.246:6610/000000001001/201600020009/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020009&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
芒果乐搜,http://124.232.231.246:6610/000000001001/201600020010/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020010&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
长沙新闻,rtmp://35848.lssplay.aodianyun.com/guangdianyun_35848/tv_channel_346?auth_key=1936692784-0-0-9042421539d8424068f7e575f090dbca
长沙政法频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙女性频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8?auth_key=1936694007-0-0-6b800657a991a14ee1a7b8ee61c2b440
长沙影视频道,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙移动电视,rtmp://35848.lssplay.aodianyun.com/guangdianyun_35848/tv_channel_357?auth_key=1936694397-0-0-1533e6e0f3b85847e1f2a57af1cd1e52



上海频道,#genre#
上海新闻综合,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.168.76/PLTV/1/224/3221225494/index.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8#http://183.207.248.71/cntv/live1/HD-15M-2160P-jshuanxiaojc/HD-15M-2160P-jshuanxiaojc
都市剧场,http://39.134.186.42/PLTV/88888888/224/3221226825/index.m3u8#http://183.207.248.71/gitv/live1/G_DUSHIJC/G_DUSHIJC
动漫秀场,http://39.134.39.38/PLTV/88888888/224/3221226197/index.m3u8
生活时尚,http://183.207.248.71/gitv/live1/G_SHENGHUOSS/G_SHENGHUOSS#http://39.134.168.76/PLTV/1/224/3221225498/index.m3u8
五星体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
劲爆体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8


上海纪实频道,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
上海新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
上海全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
上海极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
上海动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
上海欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
足球魅力,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
上海生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
上海艺术人文[982*540],http://183.207.255.188/live/program/live/ysrw/1300000/mnf.m3u8
上海哈哈炫动[736*540],http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8




云南频道,#genre#
云南卫视高清,http://39.130.202.62:6610/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南都市高清,http://39.130.202.62:6610/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南娱乐高清,http://39.130.202.62:6610/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南生活资讯高清,http://39.130.202.62:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视高清,http://39.130.202.62:6610/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南公共高清,http://39.130.202.62:6610/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南少儿高清,http://39.130.202.62:6610/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
孟连台,http://39.130.202.62:6610/gitv_live/G_MENGLIAN/G_MENGLIAN.m3u8
宾川-1,http://39.130.202.62:6610/gitv_live/G_BINCHUANTV-1/G_BINCHUANTV-1.m3u8
宾川-2,http://39.130.202.62:6610/gitv_live/G_BINCHUANTV-2/G_BINCHUANTV-2.m3u8
弥勒广播电视台,http://39.130.202.62:6610/gitv_live/G_MILE/G_MILE.m3u8
景东台,http://39.130.202.62:6610/gitv_live/G_JINGDONG/G_JINGDONG.m3u8
楚雄公共,http://39.130.202.62:6610/gitv_live/G_CHUXIONGGG/G_CHUXIONGGG.m3u8
楚雄市台,http://39.130.202.62:6610/gitv_live/G_CHUXIONGSHI/G_CHUXIONGSHI.m3u8
楚雄新闻,http://39.130.202.62:6610/gitv_live/G_CHUXIONGXW/G_CHUXIONGXW.m3u8
永仁台,http://39.130.202.62:6610/gitv_live/G_YONGREN/G_YONGREN.m3u8
江城-1,http://39.130.215.169:6610/gitv_live/G_JIANGCHENG/G_JIANGCHENG.m3u8
澜沧台,http://39.130.202.62:6610/gitv_live/G_LANCANG/G_LANCANG.m3u8
红河-2,http://39.130.202.62:6610/gitv_live/G_HONGHETV-2/G_HONGHETV-2.m3u8
红河-1,http://39.130.202.62:6610/gitv_live/G_HONGHETV-1/G_HONGHETV-1.m3u8
迪庆新闻综合,http://39.130.202.62:6610/gitv_live/G_DIQING-1/G_DIQING-1.m3u8
迪庆藏语,http://39.130.202.62:6610/gitv_live/G_DIQINGZY/G_DIQINGZY.m3u8
隆阳台,http://39.130.202.62:6610/gitv_live/G_LONGYANG/G_LONGYANG.m3u8
云南卫视 3M1080,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8
云南公共 720,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南卫视 720,https://hwapi.yunshicloud.com/62hdvf/41hse3.m3u8
云南影视 720,http://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南生活资讯 720,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南都市 720,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南卫视,http://39.130.202.81:6610/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南卫视,http://edge1.yntv.cn/channels/yntv/ynws/m3u8:sd
云南都市,http://39.130.202.81:6610/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南都市,http://edge1.yntv.cn/channels/yntv/ynds/m3u8:sd
云南娱乐,39.130.202.81:6610/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南娱乐,http://edge1.yntv.cn/channels/yntv/ynyl/m3u8:sd
云南公共,http://39.130.202.81:6610/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南公共,http://edge1.yntv.cn/channels/yntv/yngg/m3u8:sd
云南影视,http://39.130.202.81:6610/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南影视,http://39.130.206.132:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南澜湄国际,http://edge1.yntv.cn/channels/yntv/yngj/m3u8:sd
云南澜湄国际,http://39.130.202.81:6610/gitv_live/G_YNTVGJ/G_YNTVGJ.m3u8
云南生活资讯,http://39.130.202.81:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南生活资讯,http://edge1.yntv.cn/channels/yntv/ynsh/m3u8:sd
云南生活资讯,http://39.130.218.239:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南少儿,http://39.130.202.81:6610/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
云南少儿,http://edge1.yntv.cn/channels/yntv/ynse/m3u8:sd
云南少儿,http://39.130.215.223:6610/gitv_live/G_YNTVSE/G_YNTVSE.m3u8
云南移动电视,http://39.130.202.81:6610/gitv_live/G_QICAIGONGJIAO/G_QICAIGONGJIAO.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://39.130.202.81:6610/gitv_live/G_KMTV-1/G_KMTV-1.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0_2/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明影视综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
昆明公共,http://39.130.215.223:6610/gitv_live/G_KMTV-6/G_KMTV-6.m3u8
晋宁电视台 HD,http://kbitlive.kmzscc.com/jnrmt/jntv.m3u8?auth_key=1605078178-0-0-fda577b414f58640e1f13f41fae844bf
楚雄市综合HD,http://39.130.202.81:6610/gitv_live/G_CHUXIONGSHI/G_CHUXIONGSHI.m3u8
楚雄新闻 HD,http://39.130.202.81:6610/gitv_live/G_CHUXIONGXW/G_CHUXIONGXW.m3u8
楚雄公共 HD,http://39.130.202.81:6610/gitv_live/G_CHUXIONGGG/G_CHUXIONGGG.m3u8
楚雄公共 HD,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
玉溪新闻综合,http://hwzbout.yunshicloud.com/r5fc3f/3l9g1m.m3u8
怒江频道,http://hwzbout.yunshicloud.com/s5xpv2/9r4ei4.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山市频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
丽江新闻综合,https://hwapi.yunshicloud.com/mj1170/h6f7wv.m3u8
丽江公共,https://hwapi.yunshicloud.com/mj1170/06qk26.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
绥江频道,http://60.160.23.32:6055/sjtv/sjtv.m3u8
曲靖一套,http://39.130.202.81:6610/gitv_live/G_QUJING-1/G_QUJING-1.m3u8
曲靖二套,http://39.130.202.81:6610/gitv_live/G_QUJING-2/G_QUJING-2.m3u8
曲靖三套,http://39.130.202.81:6610/gitv_live/G_QUJING-3/G_QUJING-3.m3u8
普洱新闻综合,http://hwzbout.yunshicloud.com/701aec/orx377.m3u8
普洱新闻综合,http://39.130.202.81:6610/gitv_live/G_PUERTV-1/G_PUERTV-1.m3u8
普洱公共 HD,http://39.130.202.81:6610/gitv_live/G_PUERTV-2/G_PUERTV-2.m3u8
普洱三套,http://39.130.202.81:6610/gitv_live/G_PUERTV-3/G_PUERTV-3.m3u8
红河-1 HD,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河-1 HD,http://39.130.202.81:6610/gitv_live/G_HONGHETV-1/G_HONGHETV-1.m3u8
红河-2 HD,http://39.130.202.81:6610/gitv_live/G_HONGHETV-2/G_HONGHETV-2.m3u8
红河-2 HD,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
红河县频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
红河县频道,http://39.130.202.81:6610/gitv_live/G_HONGHEXIAN/G_HONGHEXIAN.m3u8
开远综合,http://39.130.202.81:6610/gitv_live/G_KAIYUAN/G_KAIYUAN.m3u8
个旧频道,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
屏边频道,http://39.130.202.81:6610/gitv_live/G_PINGBIAN/G_PINGBIAN.m3u8
河口综合 HD,http://39.130.202.81:6610/gitv_live/G_HEKOU/G_HEKOU.m3u8
绿春频道,http://39.130.202.81:6610/gitv_live/G_LVCHUN/G_LVCHUN.m3u8
德宏新闻综合,http://39.130.202.81:6610/gitv_live/G_DEHONG-1/G_DEHONG-1.m3u8
德宏民语,http://39.130.202.81:6610/gitv_live/G_DEHONG-2/G_DEHONG-2.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
迪庆综合 HD,http://39.130.202.81:6610/gitv_live/G_DIQING-1/G_DIQING-1.m3u8
迪庆藏语 HD,http://39.130.202.81:6610/gitv_live/G_DIQINGZY/G_DIQINGZY.m3u8
麻栗坡频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
西双版纳-1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳-2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
大理州新闻综合,http://39.130.202.81:6610/gitv_live/G_DALITV-1/G_DALITV-1.m3u8
大理州农业生活,http://39.130.202.81:6610/gitv_live/G_DALITV-2/G_DALITV-2.m3u8
大理州旅游文化,http://39.130.202.81:6610/gitv_live/G_DALITV-3/G_DALITV-3.m3u8
保山一套,http://39.130.202.81:6610/gitv_live/G_BAOSHANXW/G_BAOSHANXW.m3u8
保山二套,http://39.130.202.81:6610/gitv_live/G_BAOSHANGG/G_BAOSHANGG.m3u8
保山三套,http://39.130.202.81:6610/gitv_live/G_BAOSHANKJ/G_BAOSHANKJ.m3u8
元江频道,http://hwzbout.yunshicloud.com/9s2m3y/2koy3r.m3u8
元谋综合,http://39.130.202.81:6610/gitv_live/G_YUANMOU/
昭通一套,http://39.130.202.81:6610/gitv_live/G_ZHAOTONG-1/G_ZHAOTONG-1.m3u8
昭通二套,http://39.130.202.81:6610/gitv_live/G_ZHAOTONG-2/
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
镇雄电视台,https://livebroadcast.ccwb.cn/live/w1589843132020956.m3u8
临沧综合,http://39.130.202.81:6610/gitv_live/G_LINCANGTV-1/G_LINCANGTV-1.m3u8
临沧公共,http://39.130.202.81:6610/gitv_live/G_LINCANGTV-2/G_LINCANGTV-2.m3u8
永胜综合,http://39.130.202.81:6610/gitv_live/G_YONGSHENG/G_YONGSHENG.m3u8
隆阳综合 HD,http://39.130.202.81:6610/gitv_live/G_LONGYANG/G_LONGYANG.m3u8
禄丰综合,http://39.130.202.81:6610/gitv_live/G_LUFENG/G_LUFENG.m3u8
牟定综合,http://39.130.202.81:6610/gitv_live/G_MOUDING/G_MOUDING.m3u8
南华综合,http://39.130.202.81:6610/gitv_live/G_NANHUA/G_NANHUA.m3u8
双柏综合,http://39.130.202.81:6610/gitv_live/G_SHUANGBAI/G_SHUANGBAI.m3u8
武定综合,http://39.130.202.81:6610/gitv_live/G_WUDING/G_WUDING.m3u8
姚安综合,http://39.130.202.81:6610/gitv_live/G_YAOAN/G_YAOAN.m3u8
元谋综合,http://39.130.202.81:6610/gitv_live/G_YUANMOU/G_YUANMOU.m3u8
永仁综合,http://39.130.202.81:6610/gitv_live/G_YONGREN/G_YONGREN.m3u8
施甸综合,http://39.130.202.81:6610/gitv_live/G_SHIDIAN/G_SHIDIAN.m3u8
宾川一套,http://39.130.202.81:6610/gitv_live/G_BINCHUANTV-1/G_BINCHUANTV-1.m3u8
