4K频道,#genre#
CCTV-10科教,http://117.148.179.175/PLTV/88888888/224/3221231666/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?&encrypt=
CCTV-10科教,http://39.134.39.39/PLTV/88888888/224/3221226228/index.m3u8

CCTV-11戏曲,http://117.148.179.164/PLTV/88888888/224/3221231711/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/migu/kailu/cctv11hd/51/20200103/index.m3u8?&encrypt=

CCTV-12社会与法,http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/migu/kailu/20200324/cctv12hd/51/index.m3u8?&encrypt=

CCTV-13新闻,http://117.148.179.15/PLTV/88888888/224/3221229690/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/envivo_x/2018/SD/cctv13/1000/index.m3u8?&encrypt=

CCTV-14少儿,http://117.148.179.182/PLTV/88888888/224/3221231648/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?&encrypt=
CCTV-14少儿,http://39.134.39.39/PLTV/88888888/224/3221226232/index.m3u8
CCTV-15音乐,http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/migu/kailu/20200324/cctv15hd/51/index.m3u8?&&encrypt=
CCTV-17农村农业,http://117.148.179.17/PLTV/88888888/224/3221229765/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/migu/kailu/20200324/cctv17hd/51/index.m3u8?&encrypt= 
CCTV怀旧剧场,http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8 

CCTV第一剧场,http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8 

CCTV风云剧场,http://117.148.179.162/PLTV/88888888/224/3221231604/index.m3u8 

CCTV风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8 

CCTV世界地理,http://117.148.179.156/PLTV/88888888/224/3221231537/index.m3u8 

CCTV女性时尚,http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8 

CCTV央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8 

CCTV高尔夫网球,http://117.148.179.160/PLTV/88888888/224/3221231619/index.m3u8 

CCTV央视文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8
CCTV兵器科,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/gfjs/gfjs711/1000/index.m3u8?&encrypt= 
CCTV怀旧剧场,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/hjjc/hjjc711/1000/index.m3u8?&encrypt= 
CCTV第一剧场,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/dyjc/dyjc711/1000/index.m3u8?&encrypt= 
CCTV风云剧场,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/fyjc/fyjc711/1000/index.m3u8?&encrypt= 
CCTV风云音乐,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/fyyy/fyyy711/1000/index.m3u8?&encrypt= 
CCTV风云足球,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/fyzq/fyzq711/1000/index.m3u8?&encrypt= 
CCTV世界地理,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/sjdl/sjdl711/1000/index.m3u8?&encrypt= 
CCTV文化精品,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/ysjp/ysjp711/1000/index.m3u8?&encrypt= 
CCTV央视台球,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/ystq/ystq711/1000/index.m3u8?&encrypt= 
CCTV高尔夫网球,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/gefwq/gefwq711/1000/index.m3u8?&encrypt= 
CCTV女性时尚,http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_v/2018/nxss/nxss711/1000/index.m3u8?&encrypt= 

黑龙江卫视,http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8#http://womlive.cloud.wo.cn/tvlive/100003/otpzod_otpzod,100003_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-heilongjianghd-1200/index.m3u8?&encrypt= 
辽宁卫视,http://womlive.cloud.wo.cn/tvlive/100004/otpzod_otpzod,100004_hls_pull_2000K_live.m3u8#http://117.148.179.152/PLTV/88888888/224/3221231802/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?&encrypt= 
吉林卫视,http://womlive.cloud.wo.cn/tvlive/100005/otpzod_otpzod,100005_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/envivo_v/2018/SD/jilin/1000/index.m3u8?&encrypt= 
北京卫视,http://womlive.cloud.wo.cn/tvlive/100006/otpzod_otpzod,100006_hls_pull_2000K_live.m3u8#http://117.148.179.168/PLTV/88888888/224/3221231732/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/ws_w/2018/bjws/bjws711/1000/index.m3u8?&encrypt=  

天津卫视,http://womlive.cloud.wo.cn/tvlive/100007/otpzod_otpzod,100007_hls_pull_2000K_live.m3u8#http://117.148.179.37/PLTV/88888888/224/3221228818/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-tianjinhd-1200/index.m3u8?&encrypt=
 
河北卫视,http://womlive.cloud.wo.cn/tvlive/100008/otpzod_otpzod,100008_hls_pull_2000K_live.m3u8#http://117.148.179.179/PLTV/88888888/224/3221231411/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/envivo_v/2018/SD/hebei/1000/index.m3u8?&encrypt=
 
河南卫视,http://womlive.cloud.wo.cn/tvlive/100009/otpzod_otpzod,100009_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-henanwssd-600/index.m3u8?&encrypt=
 
山西卫视,http://womlive.cloud.wo.cn/tvlive/100010/otpzod_otpzod,100010_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/envivo_w/2018/SD/shanxi/1000/index.m3u8?&encrypt=

湖南卫视,http://117.148.179.37/PLTV/88888888/224/3221228824/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd-hunanhd-2500/index.m3u8?&encrypt=  

江苏卫视,http://117.148.179.37/PLTV/88888888/224/3221228821/index.m3u8#http://womlive.cloud.wo.cn/tvlive/100011/otpzod_otpzod,100011_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/cctv/jiangsuhd/2500/index.m3u8?&encrypt=
 
东方卫视,http://womlive.cloud.wo.cn/tvlive/100012/otpzod_hn,100012_hls_pull_2000K_live.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231738/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r4/dfl/dongfangwshd/3000/index.m3u8?&encrypt=

浙江卫视,http://117.148.179.37/PLTV/88888888/224/3221228837/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/cctv/zhejianghd/2500/index.m3u8?&encrypt= 
 
安徽卫视,http://womlive.cloud.wo.cn/tvlive/100013/otpzod_otpzod,100013_hls_pull_2000K_live.m3u8#http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?&encrypt=
 
东南卫视,http://womlive.cloud.wo.cn/tvlive/100014/otpzod_otpzod,100014_hls_pull_2000K_live.m3u8#http://39.134.32.31/live.cache.cmvideo.cn:8088/wd_r1/2018/bestv/dnws/1000/index.m3u8?&encrypt= 

湖北卫视,http://womlive.cloud.wo.cn/tvlive/100015/otpzod_hn,100015_hls_pull_2000K_live.m3u8

NEWTV频道,#genre#
NewTV潮妈辣婆,http://117.148.179.43/PLTV/88888888/224/3221229725/index.m3u8
NewTV潮妈辣婆,http://117.148.179.16/PLTV/88888888/224/3221229031/index.m3u8
NewTV动作电影,http://117.148.179.15/PLTV/88888888/224/3221229034/index.m3u8
NewTV动作电影,http://117.148.179.44/PLTV/88888888/224/3221229672/index.m3u8
NewTV古装剧场,http://112.15.230.59/PLTV/88888888/224/3221229710/index.m3u8
NewTV古装剧场,http://117.148.179.51/PLTV/88888888/224/3221229011/index.m3u8
NewTV怡伴健康,http://117.148.179.32/PLTV/88888888/224/3221229016/index.m3u8
NewTV怡伴健康,http://117.148.179.37/PLTV/88888888/224/3221229692/index.m3u8
NewTV军旅剧场,http://117.148.179.52/PLTV/88888888/224/3221229004/index.m3u8
NewTV军旅剧场,http://117.148.179.37/PLTV/88888888/224/3221229698/index.m3u8
NewTV精品大剧,http://117.148.179.37/PLTV/88888888/224/3221229713/index.m3u8
NewTV精品大剧,http://117.148.179.49/PLTV/88888888/224/3221229017/index.m3u8
NewTV精品纪录,http://117.148.179.43/PLTV/88888888/224/3221229707/index.m3u8
NewTV精品纪录,http://117.148.179.21/PLTV/88888888/224/3221229013/index.m3u8
NewTV精品体育,http://117.148.179.37/PLTV/88888888/224/3221229719/index.m3u8
NewTV精品体育,http://117.148.179.47/PLTV/88888888/224/3221229026/index.m3u8
NewTV金牌综艺,http://117.148.179.40/PLTV/88888888/224/3221229704/index.m3u8
NewTV金牌综艺,http://117.148.179.35/PLTV/88888888/224/3221229002/index.m3u8
NewTV军事评论,http://117.148.179.43/PLTV/88888888/224/3221229716/index.m3u8
NewTV军事评论,http://117.148.179.51/PLTV/88888888/224/3221229008/index.m3u8
NewTV惊悚悬疑,http://117.148.179.43/PLTV/88888888/224/3221229701/index.m3u8
NewTV惊悚悬疑,http://117.148.179.51/PLTV/88888888/224/3221229001/index.m3u8
NewTV家庭剧场,http://117.148.179.52/PLTV/88888888/224/3221229007/index.m3u8
NewTV家庭剧场,http://117.148.179.37/PLTV/88888888/224/3221229695/index.m3u8
NewTV农业致富,http://117.148.179.45/PLTV/88888888/224/3221229029/index.m3u8
NewTV农业致富,http://117.148.179.24/PLTV/88888888/224/3221229666/index.m3u8
NewTV武搏世界,http://112.15.230.38/PLTV/88888888/224/3221229722/index.m3u8
NewTV武搏世界,http://117.148.179.16/PLTV/88888888/224/3221229041/index.m3u8
NewTV炫舞未来,http://117.148.179.45/PLTV/88888888/224/3221229155/index.m3u8
NewTV炫舞未来,http://117.148.179.37/PLTV/88888888/224/3221229669/index.m3u8
NewTV中国功夫,http://117.148.179.47/PLTV/88888888/224/3221229019/index.m3u8
NewTV中国功夫,http://117.148.179.37/PLTV/88888888/224/3221229663/index.m3u8
NewTV爱情喜剧,http://112.15.230.34/PLTV/88888888/224/3221229731/index.m3u8
NewTV爱情喜剧,http://117.148.179.45/PLTV/88888888/224/3221229014/index.m3u8
NewTV精品综合,http://117.148.179.40/PLTV/88888888/224/3221229005/index.m3u8
NewTV精品综合,http://117.148.179.37/PLTV/88888888/224/3221229660/index.m3u8
NewTV热播精选,http://117.148.179.15/PLTV/88888888/224/3221229062/index.m3u8
NewTV热播精选,http://117.148.179.37/PLTV/88888888/224/3221229654/index.m3u8
IHOT频道,#genre#
IHOT爱猎奇,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
IHOT爱娱乐,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
IHOT爱幼教,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
IHOT爱电竞,http://117.148.179.31/PLTV/88888888/224/3221230029/index.m3u8
IHOT爱电竞,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
IHOT爱动漫,http://117.148.179.36/PLTV/88888888/224/3221230136/index.m3u8
IHOT爱动漫,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
IHOT爱都市,http://117.148.179.13/PLTV/88888888/224/3221230104/index.m3u8
IHOT爱都市,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
IHOT爱谍战,http://117.148.179.13/PLTV/88888888/224/3221230092/index.m3u8
IHOT爱谍战,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
IHOT爱怀旧,http://117.148.179.41/PLTV/88888888/224/3221230049/index.m3u8
IHOT爱怀旧,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
IHOT爱经典,http://117.148.179.34/PLTV/88888888/224/3221230101/index.m3u8
IHOT爱经典,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
IHOT爱江湖,http://117.148.179.37/PLTV/88888888/224/3221230074/index.m3u8
IHOT爱江湖,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
IHOT爱解密,http://117.148.179.37/PLTV/88888888/224/3221230080/index.m3u8
IHOT爱解密,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
IHOT爱家庭,http://117.148.179.34/PLTV/88888888/224/3221230118/index.m3u8
IHOT爱家庭,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
IHOT爱军武,http://117.148.179.37/PLTV/88888888/224/3221230083/index.m3u8
IHOT爱军武,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
IHOT爱科学,http://117.148.179.27/PLTV/88888888/224/3221230106/index.m3u8
IHOT爱科学,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
IHOT爱历史,http://117.148.179.28/PLTV/88888888/224/3221230100/index.m3u8
IHOT爱历史,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
IHOT爱旅行,http://117.148.179.34/PLTV/88888888/224/3221230052/index.m3u8
IHOT爱旅行,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
IHOT爱美食,http://117.148.179.39/PLTV/88888888/224/3221230115/index.m3u8
IHOT爱美食,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
IHOT爱青春,http://117.148.179.35/PLTV/88888888/224/3221230130/index.m3u8
IHOT爱青春,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
IHOT爱奇谈,http://117.148.179.31/PLTV/88888888/224/3221230023/index.m3u8
IHOT爱奇谈,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
IHOT爱赛车,http://117.148.179.36/PLTV/88888888/224/3221230032/index.m3u8
IHOT爱赛车,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
IHOT爱世界,http://117.148.179.34/PLTV/88888888/224/3221230046/index.m3u8
IHOT爱世界,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
IHOT爱时尚,http://117.148.179.24/PLTV/88888888/224/3221230109/index.m3u8
IHOT爱时尚,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
IHOT爱探索,http://117.148.179.39/PLTV/88888888/224/3221230112/index.m3u8
IHOT爱探索,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
IHOT爱体育,http://117.148.179.41/PLTV/88888888/224/3221230034/index.m3u8
IHOT爱体育,http://117.148.179.27/PLTV/88888888/224/3221230103/index.m3u8
IHOT爱体育,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
IHOT爱玩具,http://117.148.179.31/PLTV/88888888/224/3221230026/index.m3u8
IHOT爱玩具,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
IHOT爱悬疑,http://117.148.179.41/PLTV/88888888/224/3221230098/index.m3u8
IHOT爱悬疑,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8

地方频道,#genre#
辽宁都市,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226760/index.m3u8
辽宁公共,http://39.135.129.167/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226766/index.m3u8
辽宁青少,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226763/index.m3u8
辽宁经济,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226735/index.m3u8
辽宁生活,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226761/index.m3u8
辽宁体育,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226764/index.m3u8
辽宁影视剧,http://39.135.129.163/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226738/index.m3u8
河北影视,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北经济生活,http://live2.plus.hebtv.com/jjshx/playlist.m3u8
河北农民,http://live3.plus.hebtv.com/nmpdx/playlist.m3u8
河北都市,http://live3.plus.hebtv.com/hbdsx/playlist.m3u8
河北少儿科教,http://live6.plus.hebtv.com/sekjx/playlist.m3u8
河北公共,http://live7.plus.hebtv.com/hbggx/playlist.m3u8
山东卫视,http://livealone302.iqilu.com/iqilu/sdtv.m3u8
齐鲁频道,http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东农科,http://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东影视,http://livealone302.iqilu.com/iqilu/yspd.m3u8
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8
山东·济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
山东·济宁教育FHD,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
山东·济宁综合FHD,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
山东·东阿新闻FHD,https://jsylivealone302.iqilu.com/donge/donge_tv01/index.m3u8
山东·东阿综艺FHD,https://jsylivealone302.iqilu.com/donge/donge_tv02/index.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江·杭州综合 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2809529842_-2070680032/PLTV/88888888/224/3221229307/index.m3u8
浙江·杭州综合 FHD,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
浙江·杭州综合,http://live.hoolo.tv/hztv1/sd/live.m3u8
浙江·杭州西湖明珠 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2832762804_-1734620123/PLTV/88888888/224/3221229310/index.m3u8
浙江·杭州西湖明珠 FHD,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
浙江·杭州西湖明珠,http://live.hoolo.tv/hztv2/sd/live.m3u8
浙江·杭州生活 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2848313566_-100055911/PLTV/88888888/224/3221229313/index.m3u8
浙江·杭州生活 FHD,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
浙江·杭州生活,http://live.hoolo.tv/hztv3/sd/live.m3u8
浙江·杭州影视 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2866990275_-1477869556/PLTV/88888888/224/3221229377/index.m3u8
浙江·杭州影视 FHD,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
浙江·杭州影视,http://live.hoolo.tv/hztv4/sd/live.m3u8
浙江·杭州体育 FHD,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
浙江·杭州体育 FHD,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
浙江·杭州青少体育,http://live.hoolo.tv/hztv5/sd/live.m3u8
浙江·杭州导视,http://live.hoolo.tv/hztv6/sd/live.m3u8
福建·福州新闻综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建·福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福建·福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福建·福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福建·厦门卫视,http://xiamencncc.v.wscdns.com/chylh/zzxmt_1/index.m3u8
福建·厦门卫视,http://xiamencncc.v.wscdns.com/chylh/zzxmt4_1/index.m3u8
福建·厦门1,http://xiamencncc.v.wscdns.com/chylh/zzxmt1_1/index.m3u8
福建·厦门1,http://xiamencncc.v.wscdns.com/chylh/zzxmt3_1/index.m3u8
福建·厦门2,http://xiamencncc.v.wscdns.com/chylh/zzxmt2_1/index.m3u8
福建·厦门移动电视,http://xiamencncc.v.wscdns.com/chylh/zzxmtyd_1/index.m3u8
福建·龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
福建·龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
福建·晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8
福建·晋江公共,http://live.china-latv.com/channel2/sd/live.m3u8
福建·新罗电视,http://stream.lyxltv.com/xltv/sd/live.m3u8
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv2/index.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/index.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/index.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/index.m3u8
四川星空购物,http://scgctvshow.sctv.com/hdlive/sctv6/index.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/index.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/index.m3u8
四川·康巴卫视HD,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
四川·康巴卫视HD,http://scgctvshow.sctv.com/hdlive/kangba/index.m3u8
四川·康巴卫视HD,http://scgctvshow.sctv.com:80/hdlive/kangba/1.m3u8
四川·成都公共FHD,http://sam629205.f3322.net:2018/udp/239.93.1.231:5140
四川·成都公共HD,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&amp;id=sccdtv5hd&amp;auth=rinimabi
四川·成都新闻FHD,http://sam629205.f3322.net:2018/udp/239.93.1.210:2178
四川·成都新闻HD,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&amp;id=sccdtv1hd&amp;auth=rinimabi
四川·巴中公共频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川·巴中公共频道,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川·巴中综合频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
四川·巴中综合频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
四川·巴州电视台,http://30814.hlsplay.aodianyun.com/tv_radio_30814/tv_channel_1839.m3u8
四川·北川电视一套,http://live.sctvcloud.com/live/bcgqlive/playlist.m3u8
四川·甘孜综合HD,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
四川·雅安公共HD,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川·雅安公共HD,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川·雅安新闻HD,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
四川·雅安综合HD,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
安徽公共,http://zbbf2.ahtv.cn/live/750.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽综艺体育,http://zbbf2.ahtv.cn/live/758.m3u8
安徽综艺体育,http://zbbf2.ahtv.cn/live/756.m3u8
安徽综艺体育,http://zbbf2.ahtv.cn/live/754.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/752.m3u8
安徽·合肥新闻,http://223.244.92.30:808/2774goN/1000/live.m3u8
安徽·合肥生活,http://223.244.92.30:808/xcd72q7/1000/live.m3u8
安徽·合肥财经,http://223.244.92.30:808/8Fvh9ro/1000/live.m3u8
安徽·合肥教育法制,http://223.244.92.30:808/x91Hoz8/1000/live.m3u8
安徽·合肥故事休闲,http://223.244.92.30:808/52e58Sh/1000/live.m3u8
安徽·合肥文体博览,http://223.244.92.30:808/FgrhqyC/1000/live.m3u8
安徽·合肥公共,http://223.244.92.30:808/NlwQhy0/1000/live.m3u8
安徽·六安公共,http://live.china-latv.com/channel2/sd/live.m3u8
安徽·淮北新闻HD,http://live.0561rtv.cn/xwzh/playlist.m3u8
安徽·淮北综合,http://live.0561rtv.cn/xwzh/hd/live.m3u8
安徽·淮北公共,http://live.0561rtv.cn/ggpd/hd/live.m3u8
安徽·淮北公共,http://live.0561rtv.cn/ggpd/hd/live.m3u8
安徽·淮北教育,http://live.0561rtv.cn/jypd/hd/live.m3u8
安徽·淮北教育,http://live.0561rtv.cn/jypd/playlist.m3u8
安徽·铜陵综合,http://dstpush1.retalltech.com/app/stream1.m3u8
安徽·铜陵公共,http://dstpush1.retalltech.com/app/stream2.m3u8
安徽·东至综合,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
天津·河东影视FHD,http://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
天津·河东影视FHD,http://jsylivealone302.iqilu.com/live/hedong_tv01.m3u8
天津·河东综合FHD,https://livealone302.iqilu.com/live/hedong_tv02/index.m3u8
河南睛彩中原,http://hndxrm1.8686c.com/live/live30_tzwj_500k.m3u8
河南·济源一套FHD,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南·兰考FHD,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南·梨园,http://hndxrm1.8686c.com/live/lypd.m3u8
江西·九江公共FHD,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225775/index.m3u8
江西·九江公共FHD,http://39.134.115.163:8080/PLTV/88888910/224/3221225775/index.m3u8
江西·九江生活FHD,http://39.135.138.59:18890/PLTV/88888910/224/3221225775/index.m3u8
江西·九江新闻FHD,http://39.135.138.59:18890/PLTV/88888910/224/3221225774/index.m3u8
